Date,"('SPY', 'AdjClose')","('SPY', 'Close')","('SPY', 'High')","('SPY', 'Low')","('SPY', 'Open')","('SPY', 'Volume')",AdjClose,Close,High,Low,Open,SPY,SPY.1,SPY.2,SPY.3,SPY.4,SPY.5,Volume,"('SPY', 'Open').1","('SPY', 'High').1","('SPY', 'Low').1","('SPY', 'Close').1","('SPY', 'AdjClose').1","('SPY', 'Volume').1","('SPY', 'Open').2","('SPY', 'High').2","('SPY', 'Low').2","('SPY', 'Close').2","('SPY', 'AdjClose').2","('SPY', 'Volume').2","('SPY', 'Open')","('SPY', 'High')","('SPY', 'Low')","('SPY', 'Close')","('SPY', 'AdjClose')","('SPY', 'Volume')"
2024-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.1799926757812,563.9099731445312,559.0499877929688,560.7899780273438,550.7324829101562,35788600.0
2024-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.489990234375,562.0599975585938,558.3200073242188,561.5599975585938,551.4887084960938,32693900.0
2024-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.2100219726562,561.6500244140625,555.0399780273438,558.2999877929688,548.287109375,41066000.0
2024-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.3099975585938,563.6799926757812,557.1799926757812,558.3499755859375,548.336181640625,38715200.0
2024-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.77001953125,564.2000122070312,557.1400146484375,563.6799926757812,553.5706787109375,62700100.0
2024-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.469970703125,560.8099975585938,549.510009765625,552.0800170898438,542.1787109375,60600100.0
2024-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.2000122070312,554.4299926757812,549.4600219726562,550.9500122070312,541.0689697265625,47224900.0
2024-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.8900146484375,553.7999877929688,547.0999755859375,549.6099853515625,539.7529907226562,44264300.0
2024-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.9400024414062,551.5999755859375,539.4400024414062,540.3599853515625,530.6689453125,68493800.0
2024-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.6500244140625,547.7100219726562,542.6799926757812,546.4099731445312,536.6102905273438,40445800.0
2024-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.3599853515625,549.1500244140625,543.3800048828125,548.7899780273438,538.94775390625,36394600.0
2024-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.7000122070312,555.3599853515625,539.9600219726562,554.4199829101562,544.4767456054688,75248600.0
2024-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.010009765625,559.4000244140625,552.739990234375,559.0900268554688,549.0629272460938,51819600.0
2024-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.7100219726562,563.030029296875,559.4500122070312,562.010009765625,551.9305419921875,39310500.0
2024-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.739990234375,563.1099853515625,559.9000244140625,562.8400268554688,552.7457275390625,36656100.0
2024-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.0999755859375,566.5800170898438,560.7899780273438,563.0700073242188,552.9716186523438,49321000.0
2024-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.739990234375,568.6900024414062,560.8300170898438,561.4000244140625,551.33154296875,59044900.0
2024-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.010009765625,572.8800048828125,568.0800170898438,570.97998046875,560.7396850585938,75315500.0
2024-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.8400268554688,569.3099975585938,565.1699829101562,568.25,559.7703247070312,77503100.0
2024-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.3400268554688,570.3300170898438,568.0999755859375,569.6699829101562,561.169189453125,44116900.0
2024-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.47998046875,571.3599853515625,567.5999755859375,571.2999877929688,562.7748413085938,46805700.0
2024-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.1400146484375,571.8900146484375,568.9099731445312,570.0399780273438,561.5336303710938,38428600.0
2024-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.3800048828125,574.7100219726562,569.9000244140625,572.2999877929688,563.760009765625,48336000.0
2024-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.3900146484375,574.219970703125,570.4199829101562,571.469970703125,562.9423217773438,42100900.0
2024-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.4199829101562,574.3800048828125,568.0800170898438,573.760009765625,565.1981811523438,63557400.0
2024-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.4000244140625,574.0599975585938,566.0,568.6199951171875,560.1348876953125,72668800.0
2024-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.7100219726562,569.9000244140625,565.27001953125,568.8599853515625,560.3712768554688,38097800.0
2024-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.3599853515625,569.7999877929688,565.489990234375,567.8200073242188,559.3468017578125,40846500.0
2024-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.3499755859375,573.3599853515625,568.0999755859375,572.97998046875,564.4297485351562,42939100.0
2024-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.2999877929688,571.9600219726562,566.6300048828125,567.7999877929688,559.3270874023438,49964700.0
2024-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.4199829101562,573.780029296875,569.530029296875,573.1699829101562,564.616943359375,37398700.0
2024-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.1599731445312,577.7100219726562,572.5499877929688,577.1400146484375,568.52783203125,37912200.0
2024-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.77001953125,577.5800170898438,574.489990234375,576.1300048828125,567.5328369140625,44138100.0
2024-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.0499877929688,580.3300170898438,575.9099731445312,579.5800170898438,570.9312744140625,42268000.0
2024-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.219970703125,585.27001953125,580.72998046875,584.3200073242188,575.6006469726562,36217200.0
2024-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.5900268554688,584.9000244140625,578.5399780273438,579.780029296875,571.1283569335938,54203600.0
2024-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.780029296875,582.8300170898438,578.9600219726562,582.2999877929688,573.6107788085938,30725400.0
2024-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.9099731445312,586.1199951171875,582.1599731445312,582.3499755859375,573.659912109375,34393700.0
2024-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.0700073242188,585.3900146484375,582.5800170898438,584.5900268554688,575.8665161132812,37416800.0
2024-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.8499755859375,584.8499755859375,580.5999755859375,583.6300048828125,574.9208374023438,36439000.0
2024-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.0499877929688,584.5,580.3800048828125,583.3200073242188,574.6155395507812,34183800.0
2024-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.260009765625,581.7100219726562,574.4199829101562,577.989990234375,569.3650512695312,49314600.0
2024-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.97998046875,580.0599975585938,576.5700073242188,579.239990234375,570.5964965820312,34979900.0
2024-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.510009765625,584.4600219726562,578.0800170898438,579.0399780273438,570.3993530273438,47268200.0
2024-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.5800170898438,582.7100219726562,580.52001953125,580.8300170898438,572.1627197265625,30174700.0
2024-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.8499755859375,582.9099731445312,578.4299926757812,581.77001953125,573.0886840820312,42899700.0
2024-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.2899780273438,583.3200073242188,579.2899780273438,580.010009765625,571.35498046875,41435800.0
2024-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.5599975585938,575.6300048828125,568.4400024414062,568.6400146484375,560.1546020507812,60182500.0
2024-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.3200073242188,575.5499877929688,570.6199951171875,571.0399780273438,562.5187377929688,45667500.0
2024-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.1799926757812,572.5,567.8900146484375,569.8099975585938,561.30712890625,38217000.0
2024-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.739990234375,576.739990234375,570.52001953125,576.7000122070312,568.0943603515625,39478300.0
2024-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.2000122070312,591.9299926757812,585.3900146484375,591.0399780273438,582.2202758789062,68182000.0
2024-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.0800170898438,596.6500244140625,593.0,595.6099853515625,586.7221069335938,47233200.0
2024-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.1699829101562,599.6400146484375,596.1699829101562,598.1900024414062,589.2636108398438,46444900.0
2024-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.8099975585938,600.1699829101562,597.0,598.760009765625,589.8251342773438,37586800.0
2024-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.6799926757812,599.2899780273438,594.3699951171875,596.9000244140625,587.992919921875,43006100.0
2024-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.3699951171875,599.22998046875,594.9600219726562,597.1900024414062,588.2786254882812,47388600.0
2024-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.3200073242188,597.8099975585938,592.6500244140625,593.3499755859375,584.495849609375,38904100.0
2024-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.719970703125,590.2000122070312,583.8599853515625,585.75,577.00927734375,75988800.0
2024-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.219970703125,589.489990234375,585.3400268554688,588.1500244140625,579.3734741210938,37001700.0
2024-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.7100219726562,591.0399780273438,584.030029296875,590.2999877929688,581.4913940429688,49412000.0
2024-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.3800048828125,590.7899780273438,584.6300048828125,590.5,581.6884155273438,50032600.0
2024-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.4000244140625,595.1199951171875,587.4500122070312,593.6699829101562,584.8109741210938,46750300.0
2024-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.6599731445312,596.1500244140625,593.1500244140625,595.510009765625,586.6236572265625,38226400.0
2024-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.52001953125,600.8599853515625,595.2000122070312,597.530029296875,588.6134643554688,42441400.0
2024-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.7999877929688,601.3300170898438,598.0700073242188,600.6500244140625,591.6869506835938,45621300.0
2024-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.4600219726562,600.8499755859375,597.280029296875,598.8300170898438,589.89404296875,34000200.0
2024-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.6599731445312,603.3499755859375,599.3800048828125,602.5499877929688,593.55859375,30177400.0
2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.969970703125,604.3200073242188,602.469970703125,603.6300048828125,594.6224365234375,31746000.0
2024-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.3900146484375,604.1599731445312,602.3400268554688,603.9099731445312,594.8982543945312,26906600.0
2024-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.6300048828125,607.9099731445312,604.9500122070312,607.6599731445312,598.5922241210938,42787600.0
2024-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.6599731445312,608.47998046875,606.2999877929688,606.6599731445312,597.6072387695312,28762200.0
2024-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.4400024414062,609.0700073242188,607.02001953125,607.8099975585938,598.7401123046875,31241500.0
2024-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.6900024414062,607.8599853515625,604.0800170898438,604.6799926757812,595.65673828125,34742700.0
2024-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.3699951171875,605.7999877929688,602.1300048828125,602.7999877929688,593.8048095703125,37234500.0
2024-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.780029296875,608.4299926757812,605.5,607.4600219726562,598.3953247070312,28677700.0
2024-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.5800170898438,607.1599731445312,604.3300170898438,604.3300170898438,595.31201171875,31543800.0
2024-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.4000244140625,607.1300048828125,602.8099975585938,604.2100219726562,595.19384765625,35904700.0
2024-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.0,607.780029296875,605.2100219726562,606.7899780273438,597.7353515625,43695200.0
2024-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.1900024414062,605.1699829101562,602.8900146484375,604.2899780273438,595.2725830078125,55773500.0
2024-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.97998046875,606.4099731445312,585.8900146484375,586.280029296875,577.5314331054688,108248700.0
2024-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.3599853515625,593.0,585.8499755859375,586.0999755859375,577.3539428710938,85919500.0
2024-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.77001953125,595.75,580.9099731445312,591.1500244140625,584.2886352539062,125716700.0
2024-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.8900146484375,595.2999877929688,587.6599731445312,594.6900024414062,587.7875366210938,57635800.0
2024-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.0599975585938,601.3400268554688,595.469970703125,601.2999877929688,594.32080078125,33160100.0
2024-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.5,602.47998046875,598.0800170898438,601.3400268554688,594.3604125976562,41219100.0
2024-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.5399780273438,597.780029296875,590.760009765625,595.010009765625,588.1038208007812,64969300.0
2024-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.8900146484375,591.739990234375,584.4099731445312,588.219970703125,581.3926391601562,56578800.0
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.9099731445312,590.6400146484375,584.4199829101562,586.0800170898438,579.2774047851562,57052700.0
2025-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.3900146484375,591.1300048828125,580.5,584.6400146484375,577.8541870117188,50204000.0
2025-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.530029296875,592.5999755859375,586.4299926757812,591.9500122070312,585.079345703125,37888500.0
2025-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.27001953125,599.7000122070312,593.5999755859375,595.3599853515625,588.44970703125,47679400.0
2025-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.4199829101562,597.75,586.780029296875,588.6300048828125,581.7977905273438,60393100.0
2025-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.7000122070312,590.5800170898438,585.2000122070312,589.489990234375,582.6478271484375,47304700.0
2025-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.8800048828125,585.9500122070312,578.5499877929688,580.489990234375,573.7523193359375,73105000.0
2025-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.77001953125,581.75,575.3499755859375,581.3900146484375,574.6419067382812,47910100.0
2025-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.3599853515625,585.0,578.3499755859375,582.1900024414062,575.4326171875,48420600.0
2025-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.3300170898438,593.9400024414062,589.2000122070312,592.780029296875,585.8997192382812,56900200.0
2025-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.1699829101562,594.3499755859375,590.9299926757812,591.6400146484375,584.7728881835938,43319700.0
2025-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.9600219726562,599.3599853515625,595.6099853515625,597.5800170898438,590.6439819335938,58070600.0
2025-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.6699829101562,603.0599975585938,598.6699829101562,603.0499877929688,596.0504760742188,42532900.0
2025-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.9199829101562,607.8200073242188,605.3599853515625,606.4400024414062,599.4011840820312,48196000.0
2025-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.7999877929688,609.75,605.52001953125,609.75,602.6727905273438,41152100.0
2025-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.8099975585938,610.780029296875,606.7999877929688,607.969970703125,600.913330078125,34604700.0
2025-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.8099975585938,599.6900024414062,594.6400146484375,599.3699951171875,592.4131469726562,70361100.0
2025-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.6199951171875,605.3699951171875,597.25,604.52001953125,597.5034790039062,44433300.0
2025-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.719970703125,604.1300048828125,599.219970703125,601.8099975585938,594.8248901367188,37177400.0
2025-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.9600219726562,606.5999755859375,600.719970703125,605.0399780273438,598.017333984375,39281300.0
2025-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.5,609.9600219726562,601.0499877929688,601.8200073242188,594.8347778320312,66566900.0
2025-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.6699829101562,600.2899780273438,590.489990234375,597.77001953125,590.831787109375,65857200.0
2025-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.8300170898438,602.2999877929688,597.280029296875,601.780029296875,594.7952880859375,33457800.0
2025-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.6400146484375,604.3699951171875,598.5800170898438,604.219970703125,597.2068481445312,30653100.0
2025-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.989990234375,606.4500122070312,602.6300048828125,606.3200073242188,599.2825927734375,35771500.0
2025-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.8900146484375,608.1300048828125,600.0499877929688,600.77001953125,593.7969360351562,50788500.0
2025-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.030029296875,605.5,602.739990234375,604.8499755859375,597.82958984375,26048700.0
2025-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.5499877929688,605.8599853515625,602.4299926757812,605.3099975585938,598.2842407226562,30056700.0
2025-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.2000122070312,604.5499877929688,598.510009765625,603.3599853515625,596.3568725585938,45076100.0
2025-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.47998046875,609.9400024414062,603.2000122070312,609.72998046875,602.6530151367188,40921300.0
2025-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.9400024414062,610.989990234375,609.0700073242188,609.7000122070312,602.623291015625,26910400.0
2025-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.8800048828125,611.489990234375,608.3800048828125,611.489990234375,604.3924560546875,26749000.0
2025-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.0800170898438,613.22998046875,609.5599975585938,612.9299926757812,605.8158569335938,31011100.0
2025-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.5399780273438,611.6799926757812,607.02001953125,610.3800048828125,603.2954711914062,36554000.0
2025-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.1599731445312,610.2999877929688,599.469970703125,599.9400024414062,592.9765625,76519800.0
2025-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.02001953125,603.030029296875,596.489990234375,597.2100219726562,590.2783203125,50737200.0
2025-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.1500244140625,597.8900146484375,589.5599975585938,594.239990234375,587.3427734375,58266500.0
2025-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.9299926757812,599.5800170898438,591.8599853515625,594.5399780273438,587.6392822265625,43321600.0
2025-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.8499755859375,598.02001953125,584.6500244140625,585.0499877929688,578.2593994140625,74196700.0
2025-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.5599975585938,594.719970703125,582.4400024414062,594.1799926757812,587.283447265625,88744100.0
2025-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.1799926757812,597.3400268554688,579.9000244140625,583.77001953125,576.9942626953125,74249200.0
2025-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.7100219726562,585.3900146484375,572.25,576.8599853515625,570.1644287109375,109648200.0
2025-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.6900024414062,584.8800048828125,573.0800170898438,583.0599975585938,576.29248046875,71230500.0
2025-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.47998046875,580.1699829101562,570.1199951171875,572.7100219726562,566.0626220703125,80094900.0
2025-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.9000244140625,577.3900146484375,565.6300048828125,575.9199829101562,569.2353515625,81158800.0
2025-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.5900268554688,569.5399780273438,555.5900268554688,560.5800170898438,554.073486328125,99326600.0
2025-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.4000244140625,564.02001953125,552.02001953125,555.9199829101562,549.4674682617188,88102100.0
2025-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.1699829101562,563.1099853515625,553.6900024414062,558.8699951171875,552.3832397460938,69588200.0
2025-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.489990234375,559.1099853515625,549.6799926757812,551.4199829101562,545.019775390625,74079400.0
2025-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.1099853515625,563.8300170898438,551.489990234375,562.8099975585938,556.277587890625,62660300.0
2025-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.7899780273438,569.7100219726562,562.3499755859375,567.1500244140625,560.567138671875,49008700.0
2025-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.7999877929688,565.02001953125,559.0599975585938,561.02001953125,554.5083618164062,66041400.0
2025-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.8300170898438,570.9500122070312,561.6300048828125,567.1300048828125,560.54736328125,66556000.0
2025-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.3300170898438,570.5700073242188,562.5999755859375,565.489990234375,558.9264526367188,62958200.0
2025-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.280029296875,564.8900146484375,558.030029296875,563.97998046875,559.11083984375,83763000.0
2025-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.7999877929688,575.1500244140625,570.2000122070312,574.0800170898438,569.1236572265625,58766800.0
2025-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.2999877929688,576.4099731445312,573.6900024414062,575.4600219726562,570.4917602539062,38355700.0
2025-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.1900024414062,576.3300170898438,567.1900024414062,568.5900268554688,563.6810302734375,51848300.0
2025-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.1799926757812,570.9000244140625,564.9400024414062,567.0800170898438,562.18408203125,42164200.0
2025-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.530029296875,566.27001953125,555.0700073242188,555.6599731445312,550.8626708984375,71662700.0
2025-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.8300170898438,560.7100219726562,546.8699951171875,559.3900146484375,554.5604858398438,95328200.0
2025-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.4500122070312,562.9400024414062,553.6799926757812,560.969970703125,556.1267700195312,54609600.0
2025-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.0499877929688,567.4199829101562,554.8099975585938,564.52001953125,559.6461791992188,76014500.0
2025-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.1099853515625,547.969970703125,536.7000122070312,536.7000122070312,532.06640625,125986000.0
2025-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.6699829101562,525.8699951171875,505.05999755859375,505.2799987792969,500.9176330566406,217965100.0
2025-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.19000244140625,523.1699829101562,481.79998779296875,504.3800048828125,500.025390625,256611400.0
2025-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.8599853515625,524.97998046875,489.1600036621094,496.4800109863281,492.1936340332031,165816600.0
2025-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.44000244140625,548.6199951171875,493.04998779296875,548.6199951171875,543.8834838867188,241867300.0
2025-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.1699829101562,533.5,509.32000732421875,524.5800170898438,520.0510864257812,162331200.0
2025-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.010009765625,536.4299926757812,520.0700073242188,533.9400024414062,529.3302001953125,97866300.0
2025-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.0499877929688,544.280029296875,533.8599853515625,539.1199951171875,534.4654541015625,68034000.0
2025-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.6699829101562,543.22998046875,536.8099975585938,537.6099853515625,532.9684448242188,56892900.0
2025-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.6799926757812,537.8900146484375,520.2899780273438,525.6599731445312,521.1217041015625,83484800.0
2025-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.6400146484375,531.1699829101562,523.9099731445312,526.4099731445312,521.8651733398438,79868100.0
2025-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.1599731445312,521.7000122070312,508.4599914550781,513.8800048828125,509.443359375,69368100.0
2025-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.1400146484375,529.2999877929688,519.1900024414062,527.25,522.697998046875,75948100.0
2025-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.4299926757812,545.4299926757812,533.8800048828125,535.4199829101562,530.79736328125,90590700.0
2025-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.719970703125,547.4299926757812,535.4500122070312,546.6900024414062,541.9701538085938,64150400.0
2025-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.6500244140625,551.0499877929688,543.6900024414062,550.6400146484375,545.885986328125,61119600.0
